Year,Date,3,Count,Lat,Lng
2007,3,1,0.0,45.4522821,-73.59432186
2006,7,3,0.0,45.48776634,-73.71538166
2006,8,1,0.0,45.44140905,-73.92580557
2010,8,2,0.0,45.45627188,-73.90547596
2008,3,1,0.0,45.43251341,-73.6402495
2010,6,1,0.0,45.50562603,-73.6151651
2010,2,2,0.0,45.53985493,-73.67199456
2007,8,3,0.0,45.58662542,-73.64162337
2009,6,2,0.0,45.44064366,-73.6980725
2009,11,1,0.0,45.4966889,-73.56025278
2008,6,1,0.0,45.48166237,-73.77196626
2006,6,1,0.0,45.42859686,-73.6463487
2009,7,2,0.0,45.49413584,-73.73405586
2009,11,1,0.0,45.45554134,-73.7470279
2009,3,1,0.0,45.48262202,-73.66562673
2007,10,1,0.0,45.45025017,-73.91585604
2006,11,3,0.0,45.50380674,-73.81920792
2006,11,2,0.0,45.5829081,-73.57964966
2008,4,1,0.0,45.46357218,-73.8892211
2007,11,1,0.0,45.57272391,-73.60269212
2007,2,3,0.0,45.55403792,-73.68588301
2006,7,3,0.0,45.46611106,-73.83078101
2009,7,1,0.0,45.46273186,-73.72505137
2010,3,3,0.0,45.42786903,-73.61567548
2009,1,3,0.0,45.5816941,-73.57635904
2007,4,1,0.0,45.4659452,-73.56388063
2006,1,3,0.0,45.52322029,-73.71749868
2007,12,1,0.0,45.45341606,-73.8637933
2008,1,2,0.0,45.63453427,-73.59149321
2009,11,2,0.0,45.48931876,-73.81290387
2006,7,1,0.0,45.4679098,-73.87813696
2010,10,1,0.0,45.48662557,-73.75704532
2007,6,2,0.0,45.48573651,-73.57666125
2006,11,2,0.0,45.50600971,-73.67067989
2006,11,3,0.0,45.66753368,-73.52159511
2006,6,3,0.0,45.63420567,-73.57046156
2006,1,2,0.0,45.47310192,-73.7631084
2010,5,1,0.0,45.63241572,-73.56705196
2006,8,2,0.0,45.52679212,-73.67224396
2007,12,2,0.0,45.45363516,-73.56662546
2007,4,1,0.0,45.5232668,-73.63271802
2007,3,2,0.0,45.55466313,-73.63802751
2010,2,2,0.0,45.46521799,-73.63766765
2008,2,2,0.0,45.43604012,-73.71830844
2006,5,1,0.0,45.50262139,-73.84579924
2006,8,2,0.0,45.45342294,-73.81191107
2009,6,3,0.0,45.47568302,-73.74558209
2008,12,3,0.0,45.44700359,-73.89120602
2007,7,3,0.0,45.59288741,-73.55851762
2006,5,1,0.0,45.54615727,-73.62455034
2007,6,2,0.0,45.44357899,-73.59278785
2006,6,1,0.0,45.51875607,-73.64116768
2008,10,2,0.0,45.60644364,-73.58197092
2010,4,3,0.0,45.49887765,-73.58173224
2006,1,1,0.0,45.5529296,-73.62839631
2009,5,1,0.0,45.6689657,-73.52759879
2007,12,1,0.0,45.46127437,-73.89181946
2006,2,1,0.0,45.50711361,-73.84817271
2007,4,1,0.0,45.46413892,-73.57585511
2006,5,2,0.0,45.50783371,-73.68837465
2006,8,3,0.0,45.48299198,-73.6401343
2010,5,1,0.0,45.45060652,-73.79717448
2009,8,1,0.0,45.57667185,-73.57829861
2006,12,1,0.0,45.45670398,-73.6107279
2008,3,3,0.0,45.60089323,-73.58653427
2009,8,3,0.0,45.51332699,-73.65099416
2008,8,1,0.0,45.46549551,-73.58968927
2009,12,2,0.0,45.45427122,-73.63387335
2009,11,3,0.0,45.5328671,-73.59629728
2006,10,2,0.0,45.6296188,-73.50982879
2006,4,1,0.0,45.57290907,-73.57011748
2009,6,3,0.0,45.54803651,-73.59310089
2007,3,1,0.0,45.42702945,-73.9549302
2006,7,1,0.0,45.52885127,-73.64738892
2006,8,2,0.0,45.48274634,-73.6117937
2010,4,3,0.0,45.44148002,-73.93362797
2006,4,3,0.0,45.47153837,-73.78629828
2008,3,3,0.0,45.50737077,-73.83250256
2009,8,3,0.0,45.42835462,-73.90644836
2010,12,2,0.0,45.51485784,-73.68348086
2010,4,2,0.0,45.5460434,-73.58862904
2008,2,1,0.0,45.52512566,-73.66855089
2008,4,3,0.0,45.44441586,-73.6103701
2010,9,1,0.0,45.44419633,-73.80091334
2010,1,2,0.0,45.42465309,-73.65674544
2006,3,3,0.0,45.43582706,-73.9062253
2009,2,3,0.0,45.57386411,-73.60763443
2010,5,1,0.0,45.62230216,-73.51763195
2010,10,1,0.0,45.46345214,-73.82821853
2009,11,1,0.0,45.43944102,-73.81854164
2009,11,3,0.0,45.45318873,-73.85903995
2006,3,1,0.0,45.42874163,-73.90774711
2007,11,2,0.0,45.50010758,-73.54769888
2006,9,1,0.0,45.45006806,-73.86340749
2008,2,1,0.0,45.52100692,-73.55638183
2008,1,1,0.0,45.6434418,-73.58891357
2006,1,3,0.0,45.53880207,-73.66658523
2007,2,2,0.0,45.47796731,-73.76606474
2007,7,2,0.0,45.56606714,-73.62117915
2007,11,1,0.0,45.52683302,-73.71446631
2010,6,3,0.0,45.60910026,-73.6016162
2006,3,2,0.0,45.48056975,-73.8605331
2006,2,1,0.0,45.51149308,-73.56232584
2009,5,2,0.0,45.47295296,-73.68586358
2008,3,1,0.0,45.53712309,-73.6509163
2007,3,2,0.0,45.4933764,-73.83941746
2010,7,2,0.0,45.57567209,-73.64134034
2006,11,3,0.0,45.45192903,-73.78817484
2006,1,1,0.0,45.43741082,-73.61220247
2010,12,3,0.0,45.53369168,-73.70278983
2008,2,2,0.0,45.47135381,-73.80353248
2008,7,2,0.0,45.60514631,-73.5765138
2010,9,2,0.0,45.46389572,-73.81657366
2006,10,3,0.0,45.446749,-73.61619825
2008,11,2,0.0,45.49227223,-73.71090941
2009,9,2,0.0,45.50306715,-73.72748222
2008,3,2,0.0,45.49124431,-73.60200715
2006,5,3,0.0,45.45874227,-73.80357071
2006,6,2,0.0,45.46980889,-73.59258732
2006,12,3,0.0,45.49232615,-73.58137579
2009,10,2,0.0,45.43912497,-73.64668263
2008,1,3,0.0,45.50902744,-73.57092853
2006,11,3,0.0,45.44386368,-73.67085664
2009,6,3,0.0,45.46320305,-73.80663963
2010,12,1,0.0,45.55163491,-73.63975651
2008,8,2,0.0,45.58010039,-73.54386845
2009,8,3,0.0,45.62122973,-73.5506676
2006,12,1,0.0,45.47826819,-73.58514387
2008,6,2,0.0,45.46168074,-73.89556359
2007,2,1,0.0,45.51015975,-73.59777666
2007,5,1,0.0,45.45301654,-73.75842538
2006,10,3,0.0,45.46964513,-73.85285563
2006,10,3,0.0,45.43969829,-73.83363612
2008,3,3,0.0,45.55973421,-73.57667373
2010,1,1,0.0,45.49447637,-73.57989813
2009,8,2,0.0,45.44191303,-73.85004138
2010,2,2,0.0,45.45292432,-73.73623394
2010,10,3,0.0,45.57400919,-73.53104559
2008,7,2,0.0,45.44091106,-73.60484398
2008,12,1,0.0,45.5143354,-73.63789973
2007,1,3,0.0,45.49294522,-73.84992509
2009,4,3,0.0,45.50193263,-73.8126843
2009,1,3,0.0,45.63025415,-73.58288102
2008,5,3,0.0,45.51090362,-73.81821318
2007,9,1,0.0,45.41770654,-73.9367306
2007,9,2,0.0,45.46100224,-73.85451972
2008,3,1,0.0,45.43360635,-73.93394365
2010,4,1,0.0,45.54595598,-73.65775598
2010,12,2,0.0,45.59462925,-73.6107471
2009,8,2,0.0,45.6468855,-73.58765122
2006,2,1,0.0,45.44565961,-73.89034066
2007,6,1,0.0,45.48206138,-73.68177889
2008,9,3,0.0,45.48511633,-73.55401637
2009,6,2,0.0,45.45354956,-73.68757602
2010,11,2,0.0,45.44955774,-73.86497662
2006,10,1,0.0,45.6722939,-73.52696063
2009,7,2,0.0,45.56465118,-73.66825619
2009,9,2,0.0,45.57293315,-73.65920915
2007,6,1,0.0,45.43164116,-73.84966607
2007,6,1,0.0,45.48427487,-73.74719441
2009,4,1,0.0,45.54188402,-73.70783288
2008,10,2,0.0,45.50316831,-73.60355673
2007,12,1,0.0,45.65583406,-73.54680011
2006,9,3,0.0,45.52724508,-73.67924972
2006,12,3,0.0,45.46210738,-73.67575901
2007,1,1,0.0,45.53541799,-73.64088462
2009,10,3,0.0,45.48937482,-73.72623553
2006,6,1,0.0,45.45231483,-73.77035837
2008,11,1,0.0,45.53214414,-73.71565689
2010,3,3,0.0,45.44398306,-73.67744775
2009,10,3,0.0,45.43150192,-73.6432834
2006,7,3,0.0,45.56565605,-73.58160294
2007,10,1,0.0,45.48212332,-73.76571065
2009,1,1,0.0,45.61458205,-73.50860319
2006,8,3,0.0,45.55047473,-73.56830528
2006,1,3,0.0,45.45016936,-73.59245994
2008,4,2,0.0,45.44811459,-73.76294821
2009,5,3,0.0,45.44232406,-73.76165459
2006,5,3,0.0,45.47884541,-73.86053101
2007,4,2,0.0,45.50020943,-73.77819599
2007,8,2,0.0,45.50963089,-73.57239635
2007,12,3,0.0,45.50545762,-73.6020994
2009,4,1,0.0,45.54526131,-73.66475376
2010,10,3,0.0,45.54839189,-73.56441877
2007,2,2,0.0,45.49049114,-73.58838238
2006,12,3,0.0,45.6486977,-73.52224784
2009,6,3,0.0,45.64519614,-73.58563403
2010,10,1,0.0,45.61855212,-73.56660512
2007,9,1,0.0,45.45341712,-73.78100786
2008,1,3,0.0,45.47882005,-73.83735472
2009,3,1,0.0,45.5781792,-73.51853389
2009,10,2,0.0,45.62251261,-73.50906427
2008,6,1,0.0,45.49792481,-73.77660069
2006,3,1,0.0,45.48257408,-73.73578055
2010,11,1,0.0,45.49350012,-73.6626077
2008,2,3,0.0,45.42726726,-73.67032033
2010,9,1,0.0,45.46022078,-73.76686685
2009,8,1,0.0,45.6512075,-73.51510512
2006,4,3,0.0,45.45682443,-73.75680034
2007,12,1,0.0,45.47053653,-73.79950659
2010,4,3,0.0,45.43280767,-73.64698489
2006,3,1,0.0,45.51267097,-73.62832031
2008,12,1,0.0,45.67629509,-73.53495532
2010,4,3,0.0,45.60755052,-73.561947
2007,6,2,0.0,45.59725803,-73.52170279
2008,1,1,0.0,45.46883852,-73.5755203
2006,5,3,0.0,45.45285054,-73.6651828
2006,10,2,0.0,45.4565789,-73.72064186
2007,6,2,0.0,45.60415943,-73.62821528
2010,8,2,0.0,45.59376918,-73.58032482
2010,10,1,0.0,45.46098354,-73.86627197
2007,12,3,0.0,45.47908728,-73.69695215
2006,10,2,0.0,45.49254698,-73.81574281
2006,4,3,0.0,45.46052558,-73.85697567
2010,10,2,0.0,45.45036553,-73.91838616
2008,4,3,0.0,45.43793725,-73.63092831
2008,6,1,0.0,45.60159136,-73.51366836
2009,7,1,0.0,45.56506769,-73.57135268
2010,5,3,0.0,45.58700771,-73.60770358
2007,6,1,0.0,45.62354703,-73.55841136
2008,5,1,0.0,45.43048687,-73.91193473
2006,4,2,0.0,45.42794605,-73.6155035
2009,6,2,0.0,45.47127961,-73.65467754
2008,11,1,0.0,45.62521175,-73.56052065
2006,6,3,0.0,45.53235215,-73.66370496
2009,5,1,0.0,45.50791885,-73.74017988
2006,12,3,0.0,45.63715026,-73.57369757
2007,10,3,0.0,45.50278045,-73.6102885
2006,11,3,0.0,45.47475754,-73.72245692
2010,7,1,0.0,45.44007432,-73.89805454
2006,1,1,0.0,45.57091673,-73.60996531
2006,3,3,0.0,45.51836625,-73.62596567
2010,9,2,0.0,45.50539617,-73.72209087
2007,6,1,0.0,45.51010072,-73.59333591
2007,3,3,0.0,45.52854266,-73.57157639
2006,1,3,0.0,45.49210723,-73.78819162
2010,11,1,0.0,45.59120054,-73.51537686
2009,10,3,0.0,45.60095522,-73.60204225
2007,6,2,0.0,45.46038541,-73.8266718
2008,1,1,0.0,45.4843617,-73.58862377
2006,7,1,0.0,45.46323699,-73.76584997
2008,6,1,0.0,45.54208498,-73.66745306
2010,9,1,0.0,45.4609814,-73.85218232
2010,3,3,0.0,45.46670036,-73.67929068
2008,10,1,0.0,45.57098881,-73.55853482
2008,6,2,0.0,45.63275473,-73.55311408
2008,2,3,0.0,45.59952433,-73.59918548
2010,11,2,0.0,45.56477405,-73.56721746
2008,2,1,0.0,45.59459964,-73.60742286
2010,10,3,0.0,45.4450194,-73.794222
2010,11,2,0.0,45.49047691,-73.76763002
2009,1,3,0.0,45.59662239,-73.56247184
2008,12,1,0.0,45.56918134,-73.62246232
2007,10,3,0.0,45.49844441,-73.69066955
2006,4,1,0.0,45.52103909,-73.67318584
2009,6,1,0.0,45.42705595,-73.96387663
2007,1,1,0.0,45.44063969,-73.91349589
2007,9,1,0.0,45.56017368,-73.67457015
2009,5,1,0.0,45.49652636,-73.81999287
2009,7,2,0.0,45.46930914,-73.80915662
2009,11,3,0.0,45.42493641,-73.64227365
2010,7,2,0.0,45.52661749,-73.62152566
2010,5,3,0.0,45.61631886,-73.55118285
2010,1,2,0.0,45.59346433,-73.53587001
2006,11,1,0.0,45.43436172,-73.9568908
2010,3,2,0.0,45.50608437,-73.59533566
2008,7,2,0.0,45.54669035,-73.64680447
2006,11,1,0.0,45.42081676,-73.89662801
2010,11,2,0.0,45.68180818,-73.50995564
2009,6,3,0.0,45.63719855,-73.5308499
2008,10,3,0.0,45.59246825,-73.58631259
2009,3,2,0.0,45.51490464,-73.66810804
2006,1,3,0.0,45.54723915,-73.6906059
2006,11,3,0.0,45.59568883,-73.58538851
2009,1,3,0.0,45.47417716,-73.77614125
2006,2,1,0.0,45.44417536,-73.58046995
2007,9,2,0.0,45.43837773,-73.94432028
2010,11,1,0.0,45.45764009,-73.6637815
2010,12,3,0.0,45.56634041,-73.61809117
2009,12,3,0.0,45.43734814,-73.88177624
2006,7,3,0.0,45.61304067,-73.58396349
2007,6,2,0.0,45.50054996,-73.6619455
2010,4,3,0.0,45.52150738,-73.71681467
2008,1,3,0.0,45.48389607,-73.69174709
2010,3,2,0.0,45.46458795,-73.64519069
2007,2,2,0.0,45.46491256,-73.75708671
2009,11,3,0.0,45.55562279,-73.57389436
2008,11,2,0.0,45.5767865,-73.58528983
2010,2,2,0.0,45.49377994,-73.63438381
2007,10,2,0.0,45.47368921,-73.77361857
2010,4,2,0.0,45.50121227,-73.81971936
2006,12,3,0.0,45.62136666,-73.51408751
2008,2,3,0.0,45.65268038,-73.56351195
2010,5,3,0.0,45.47696115,-73.76470027
2010,6,3,0.0,45.45120345,-73.91519626
2008,7,1,0.0,45.48768422,-73.66424651
2010,4,2,0.0,45.44561072,-73.75211767
2008,4,2,0.0,45.41274048,-73.94028408
2007,7,1,0.0,45.58430621,-73.60231673
2008,2,3,0.0,45.6617673,-73.50304564
2010,4,1,0.0,45.50077043,-73.67502965
2006,2,1,0.0,45.41554191,-73.91263703
2007,4,1,0.0,45.43534449,-73.83193138
2007,10,2,0.0,45.53392642,-73.60915139
2010,1,3,0.0,45.41498886,-73.90854188
2009,6,1,0.0,45.48247915,-73.5676979
2008,4,3,0.0,45.64061559,-73.54791887
2007,5,1,0.0,45.45005917,-73.78166225
2006,7,3,0.0,45.49041556,-73.65075983
2009,5,2,0.0,45.54015251,-73.66122888
2006,6,2,0.0,45.60314843,-73.60082466
2009,3,3,0.0,45.52963206,-73.6308145
2009,12,1,0.0,45.48445164,-73.78218677
2008,11,3,0.0,45.41564668,-73.94616742
2007,8,2,0.0,45.47373028,-73.72990421
2008,11,2,0.0,45.50070728,-73.5789366
2006,7,1,0.0,45.44880877,-73.6100325
2009,9,2,0.0,45.50951753,-73.75746227
2010,8,2,0.0,45.43736863,-73.7429976
2010,6,3,0.0,45.44507537,-73.71401233
2009,3,2,0.0,45.4967142,-73.63672504
2007,9,3,0.0,45.61031506,-73.54041309
2006,5,3,0.0,45.50210907,-73.55989064
2006,11,2,0.0,45.58260978,-73.51617966
2008,12,3,0.0,45.48739786,-73.61707113
2007,8,1,0.0,45.43915291,-73.89330195
2007,2,1,0.0,45.60545806,-73.61980441
2009,1,3,0.0,45.5298143,-73.66226912
2008,11,1,0.0,45.46820876,-73.81056095
2010,7,2,0.0,45.48596487,-73.69108138
2010,2,1,0.0,45.43594943,-73.65389073
2010,2,3,0.0,45.44337888,-73.59456078
2006,7,2,0.0,45.46797124,-73.59072747
2007,7,1,0.0,45.52251721,-73.73262902
2007,10,1,0.0,45.4560205,-73.61421203
2010,5,1,0.0,45.54572332,-73.58361229
2010,11,1,0.0,45.43833973,-73.66143214
2007,6,2,0.0,45.47869161,-73.83086651
2009,10,1,0.0,45.52881638,-73.59660527
2006,5,2,0.0,45.42702643,-73.95477477
2009,8,3,0.0,45.58456251,-73.63977888
2009,1,1,0.0,45.50708781,-73.56842047
2007,4,2,0.0,45.49248858,-73.67571283
2006,1,1,0.0,45.47791642,-73.85501679
2007,12,1,0.0,45.55050598,-73.64337548
2006,3,1,0.0,45.53715591,-73.62365681
2007,10,3,0.0,45.62418943,-73.61005988
2007,6,2,0.0,45.5157102,-73.73821071
2009,3,2,0.0,45.60982103,-73.62128493
2007,2,2,0.0,45.62899866,-73.50813324
2007,10,1,0.0,45.62486458,-73.52865409
2010,3,1,0.0,45.50881202,-73.79357749
2007,3,2,0.0,45.65464113,-73.54707067
2009,2,2,0.0,45.48987545,-73.72337623
2008,1,1,0.0,45.51087186,-73.81536688
2010,9,1,0.0,45.50977137,-73.67136604
2008,2,2,0.0,45.51889751,-73.73784821
2010,7,1,0.0,45.51545968,-73.68465722
2010,6,3,0.0,45.57833663,-73.57729432
2009,4,3,0.0,45.6016729,-73.54443512
2009,12,1,0.0,45.43707752,-73.84722283
2010,1,1,0.0,45.48482558,-73.79841709
2009,12,1,0.0,45.5072083,-73.74915914
2006,7,2,0.0,45.44973236,-73.77681829
2007,4,3,0.0,45.4658826,-73.86243786
2008,6,1,0.0,45.47690394,-73.72936011
2006,7,2,0.0,45.49789001,-73.82516801
2007,10,1,0.0,45.54840721,-73.53752492
2007,4,1,0.0,45.48355156,-73.8590498
2010,5,3,0.0,45.48365795,-73.80687361
2006,6,1,0.0,45.42680457,-73.90543451
2009,3,2,0.0,45.48362439,-73.75897215
2007,8,1,0.0,45.53165224,-73.71023811
2007,12,1,0.0,45.50386606,-73.79016877
2006,11,2,0.0,45.61499126,-73.58473253
2006,9,1,0.0,45.53973649,-73.64762695
2009,2,2,0.0,45.43886728,-73.701095
2009,9,3,0.0,45.54329706,-73.60514977
2008,5,1,0.0,45.45094987,-73.63278441
2006,6,2,0.0,45.5765792,-73.62235097
2010,7,1,0.0,45.45391199,-73.72715187
2006,7,1,0.0,45.41455486,-73.9172081
2009,6,2,0.0,45.58760485,-73.61625589
2006,10,2,0.0,45.45813663,-73.69413448
2009,6,1,0.0,45.60232445,-73.60178717
2007,2,2,0.0,45.61711218,-73.60640305
2010,10,1,0.0,45.41406385,-73.93418082
2009,3,2,0.0,45.4686082,-73.78877715
2008,12,2,0.0,45.41406264,-73.93802744
2006,3,3,0.0,45.5985758,-73.63380062
2009,1,2,0.0,45.44157296,-73.92854109
2007,9,3,0.0,45.55883298,-73.61051586
2006,6,2,0.0,45.50261695,-73.76670277
2007,4,1,0.0,45.45650566,-73.583207
2006,7,3,0.0,45.57044246,-73.52275504
2009,7,3,0.0,45.51307614,-73.6031378
2010,8,3,0.0,45.48102919,-73.66470674
2010,11,3,0.0,45.49208117,-73.67052258
2010,6,3,0.0,45.50281784,-73.60865712
2007,4,2,0.0,45.49575697,-73.68891436
2010,8,3,0.0,45.4406235,-73.89512183
2006,3,1,0.0,45.48724181,-73.75101948
2008,3,3,0.0,45.44542551,-73.80004741
2009,6,3,0.0,45.56196254,-73.5994434
2009,6,1,0.0,45.46292939,-73.61309072
2009,9,1,0.0,45.56777617,-73.62637061
2009,5,2,0.0,45.49908408,-73.73551492
2010,6,2,0.0,45.50643049,-73.65829504
2010,2,1,0.0,45.62956513,-73.57547732
2009,12,3,0.0,45.52348304,-73.69085236
2010,4,1,0.0,45.53254914,-73.58383558
2007,2,3,0.0,45.61181483,-73.53950603
2008,8,3,0.0,45.42831964,-73.92040216
2010,6,2,0.0,45.43720998,-73.73297372
2006,3,1,0.0,45.59184357,-73.52116461
2008,11,2,0.0,45.44837138,-73.69796988
2009,2,2,0.0,45.43515973,-73.86930124
2006,2,1,0.0,45.46917339,-73.85442755
2009,11,2,0.0,45.56201685,-73.59509687
2010,8,3,0.0,45.48701615,-73.61551007
2009,12,2,0.0,45.435199,-73.69835103
2008,11,3,0.0,45.48046598,-73.62461319
2010,1,2,0.0,45.42333026,-73.91197266
2009,6,3,0.0,45.49180548,-73.7771424
2008,8,3,0.0,45.52090738,-73.672209
2007,2,2,0.0,45.57738777,-73.5462817
2009,8,2,0.0,45.48937934,-73.78266984
2008,11,1,0.0,45.45568958,-73.87316503
2007,11,3,0.0,45.52088442,-73.71787964
2007,7,3,0.0,45.6131303,-73.51212117
2009,11,1,0.0,45.56615788,-73.65973858
2010,11,3,0.0,45.5145484,-73.54739619
2006,7,1,0.0,45.45717622,-73.68733073
2010,1,3,0.0,45.56829982,-73.54936893
2008,6,2,0.0,45.45456115,-73.76509875
2009,7,2,0.0,45.51938399,-73.67190824
2007,12,2,0.0,45.44253381,-73.65276745
2009,8,3,0.0,45.55891136,-73.5669678
2009,9,3,0.0,45.45382385,-73.72916663
2006,9,1,0.0,45.5625332,-73.65151005
2009,7,3,0.0,45.66697712,-73.50071676
2008,3,1,0.0,45.55678817,-73.57140481
2007,6,1,0.0,45.49920231,-73.65655944
2010,10,1,0.0,45.43155342,-73.92623902
2006,8,3,0.0,45.45410405,-73.83078484
2007,11,3,0.0,45.44867779,-73.78175873
2009,8,3,0.0,45.52258588,-73.73532902
2006,6,3,0.0,45.47388713,-73.74463594
2006,7,3,0.0,45.48938034,-73.80251834
2008,3,1,0.0,45.44569175,-73.91165024
2008,7,1,0.0,45.59671312,-73.60477474
2010,8,1,0.0,45.49757918,-73.75985715
2010,2,2,0.0,45.61751431,-73.55668475
2008,5,2,0.0,45.5416734,-73.67104115
2008,2,2,0.0,45.50455843,-73.66541726
2009,3,3,0.0,45.50810813,-73.74309814
2006,8,1,0.0,45.43948276,-73.84746064
2010,12,2,0.0,45.54250379,-73.69224345
2010,12,2,0.0,45.48430577,-73.73011574
2010,4,2,0.0,45.48412895,-73.62651923
2010,1,1,0.0,45.52406287,-73.68692764
2010,1,2,0.0,45.51582566,-73.54518484
2008,4,1,0.0,45.53694401,-73.63461281
2006,11,2,0.0,45.62762828,-73.50324901
2007,11,3,0.0,45.55964731,-73.57401573
2006,7,1,0.0,45.47849446,-73.60546767
2007,12,3,0.0,45.56102381,-73.62900756
2009,5,1,0.0,45.62431114,-73.54542255
2007,4,2,0.0,45.43881964,-73.92425702
2010,1,3,0.0,45.52974152,-73.55759072
2009,10,1,0.0,45.49378149,-73.57229308
2009,6,2,0.0,45.60049615,-73.56496281
2006,3,3,0.0,45.5267061,-73.64525004
2006,4,2,0.0,45.56188524,-73.62334306
2010,6,1,0.0,45.53053941,-73.56256183
2010,3,2,0.0,45.45464946,-73.71877031
2007,11,2,0.0,45.46040851,-73.79052692
2009,7,1,0.0,45.45156352,-73.73881673
2009,7,2,0.0,45.64481538,-73.54776675
2009,11,1,0.0,45.53237812,-73.5894375
2008,4,2,0.0,45.47379993,-73.78744502
2008,5,2,0.0,45.44927694,-73.6136163
2007,1,1,0.0,45.49228941,-73.71801143
2010,10,2,0.0,45.61964275,-73.50338348
2009,4,2,0.0,45.4431098,-73.93140684
2009,8,1,0.0,45.48518392,-73.71533351
2006,8,2,0.0,45.54859434,-73.59701215
2008,6,2,0.0,45.45713413,-73.63071012
2006,9,1,0.0,45.50393937,-73.79491513
2006,7,1,0.0,45.46318943,-73.78949858
2006,6,2,0.0,45.42222623,-73.9516049
2007,11,2,0.0,45.52925856,-73.56822164
2009,4,3,0.0,45.4483113,-73.82454621
2006,3,3,0.0,45.54116674,-73.68961448
2009,7,2,0.0,45.50825439,-73.58879952
2009,12,3,0.0,45.42113265,-73.90809091
2008,11,2,0.0,45.46125712,-73.73086153
2007,9,2,0.0,45.65570256,-73.50470983
2007,9,1,0.0,45.48578215,-73.83827658
2009,9,2,0.0,45.41171669,-73.94560773
2009,4,3,0.0,45.51392563,-73.54376703
2008,4,3,0.0,45.52251597,-73.62179218
2009,2,2,0.0,45.48544237,-73.58520752
2008,12,3,0.0,45.5281142,-73.58907107
2010,1,3,0.0,45.52834798,-73.64697374
2006,7,2,0.0,45.43753076,-73.6691291
2008,10,2,0.0,45.64248509,-73.54987446
2010,5,3,0.0,45.46232521,-73.73089163
2006,12,2,0.0,45.43075675,-73.88315716
2010,10,3,0.0,45.63953314,-73.58283231
2009,11,2,0.0,45.46360089,-73.74189584
2007,4,1,0.0,45.51783006,-73.65846902
2009,7,2,0.0,45.63720177,-73.5639149
2006,11,1,0.0,45.60264006,-73.62887219
2008,8,2,0.0,45.42020964,-73.63867204
2006,10,2,0.0,45.52893319,-73.67829414
2007,10,2,0.0,45.45720119,-73.82263809
2010,10,1,0.0,45.45130751,-73.75732329
2006,5,3,0.0,45.46228543,-73.60116907
2009,12,1,0.0,45.67566312,-73.49856432
2010,7,2,0.0,45.51704323,-73.69615895
2007,6,1,0.0,45.43634262,-73.66114316
2009,12,1,0.0,45.48740042,-73.69041561
2006,10,2,0.0,45.55173948,-73.63760411
2010,11,3,0.0,45.49478272,-73.55898463
2007,9,3,0.0,45.51199353,-73.64561236
2010,9,1,0.0,45.67022994,-73.54419355
2006,1,1,0.0,45.46175756,-73.66511383
2008,9,1,0.0,45.45860441,-73.6292179
2007,7,1,0.0,45.46945864,-73.61494442
2006,12,1,0.0,45.50774259,-73.69851102
2010,5,2,0.0,45.66059519,-73.55013763
2009,12,3,0.0,45.49911055,-73.83296092
2009,12,1,0.0,45.54621178,-73.53867198
2008,3,2,0.0,45.45501888,-73.80181109
2008,8,3,0.0,45.44581035,-73.8515908
2006,12,2,0.0,45.49800397,-73.78148162
2009,11,3,0.0,45.51670727,-73.7059215
2008,5,3,0.0,45.58321397,-73.63389782
2007,9,3,0.0,45.62812685,-73.54040917
2009,7,1,0.0,45.42689749,-73.65384031
2008,1,2,0.0,45.43598953,-73.83837347
2007,5,2,0.0,45.45240694,-73.85680742
2006,8,3,0.0,45.53102645,-73.6661278
2006,4,1,0.0,45.52398914,-73.5902806
2007,10,1,0.0,45.54426077,-73.59849849
2006,2,1,0.0,45.4270917,-73.67934659
2009,6,3,0.0,45.46131252,-73.75103184
2006,12,1,0.0,45.44430088,-73.83492461
2009,10,3,0.0,45.47253023,-73.72758671
2010,4,3,0.0,45.43544407,-73.59764536
2007,8,2,0.0,45.46787326,-73.86178423
2010,3,3,0.0,45.56129902,-73.53364095
2009,8,1,0.0,45.50928032,-73.5445668
2007,1,1,0.0,45.5794135,-73.57815774
2009,1,2,0.0,45.54453747,-73.53058985
2010,10,2,0.0,45.46811166,-73.70160898
2010,10,2,0.0,45.50370329,-73.69738985
2009,8,2,0.0,45.47505022,-73.62958166
2010,10,2,0.0,45.55759114,-73.57134523
2010,6,1,0.0,45.54708917,-73.64393903
2008,9,3,0.0,45.4221945,-73.63892234
2008,4,2,0.0,45.62309125,-73.57065462
2006,2,1,0.0,45.44077722,-73.65527427
2008,1,2,0.0,45.57567636,-73.56256778
2006,8,2,0.0,45.4558425,-73.88208485
2010,4,3,0.0,45.50471489,-73.66813764
2007,3,1,0.0,45.51655287,-73.6439174
2008,4,2,0.0,45.66597552,-73.52359175
2009,9,3,0.0,45.64820155,-73.57565189
2009,8,1,0.0,45.50475976,-73.55585712
2007,2,3,0.0,45.61921976,-73.61338509
2010,8,3,0.0,45.49160884,-73.71686628
2006,12,3,0.0,45.56117282,-73.62178171
2008,1,3,0.0,45.4761664,-73.71275361
2008,4,3,0.0,45.43780753,-73.60237682
2009,2,2,0.0,45.68131957,-73.51336929
2009,5,1,0.0,45.6704292,-73.50107936
2008,3,2,0.0,45.67191092,-73.50347729
2009,11,2,0.0,45.44644613,-73.91228731
2007,9,2,0.0,45.5026159,-73.73540405
2008,6,3,0.0,45.49672593,-73.66096365
